id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
brand_crisis_management/diagnostic/09/12,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,compensation_program_implemented,,llm,6.0,on_completion,True,,o3,,,,5a39865eaee86b3eebb5c785034a782ff71c9b628d72fbb17b60bbbd9696f968,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/13,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,community_engagement_initiatives,,llm,5.0,on_completion,True,,o3,,,,25a578c66268f62c1f33fcaa5031290f9b6d87b1f6742e3742002c22491231bf,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/14,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,investor_relations_maintained,,llm,5.0,on_completion,True,,o3,,,,2db9c121e6c4692488e9ac45a44ae2d095c05d8690e9e7951a24618048943397,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/15,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,crisis_response_protocols_updated,,llm,4.0,on_completion,True,,o3,,,,814792f0b0fdc1cb3c8ca0fd01074709a26324123aa5aedf5660ccfa1e3378de,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/16,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,social_media_monitoring_operational,,llm,4.0,on_completion,True,,o3,,,,47340c29284c73974210a904c077384e7e7fab188d12a06d4b69819460604ff1,faithful_definition_native_criterion
brand_crisis_management/diagnostic/09/17,brand_crisis_management,diagnostic,brand_crisis_goal_achievement_eval,,weighted_average,partner_stakeholder_coordination,,llm,3.0,on_completion,True,,o3,,,,9f4b89155e2eeff7c65e9d4393851d7a3bf030e494e05b6f09c1630fec762141,faithful_definition_native_criterion
banking_license_application/preference/00/00,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,occ_application_completeness,,llm,10.0,on_completion,True,,o3,,,,f458edf5d4d921e4c307aafc68428203e178c0153555d5dabe991a292c8fe48b,faithful_definition_native_criterion
banking_license_application/preference/00/01,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,multi_jurisdiction_coordination,,llm,10.0,on_completion,True,,o3,,,,fe40d0d45b7610508b8948746b891dd32d569d4817e9ac48d179ee6d6bf829e0,faithful_definition_native_criterion
banking_license_application/preference/00/02,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,aml_bsa_program_robustness,,llm,8.0,on_completion,True,,o3,,,,2b6bd8e2cc87d4f7b2ecb79cbbd985dd9cc2d7a8340c3145f7c73840e9471e51,faithful_definition_native_criterion
banking_license_application/preference/00/03,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,federal_reserve_regulation_k_compliance,,llm,8.0,on_completion,True,,o3,,,,92e0ea502e85867b907179d6f824a04d8151455dd28786f2fe52be04f7600ea7,faithful_definition_native_criterion
banking_license_application/preference/00/04,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,due_diligence_thoroughness,,llm,8.0,on_completion,True,,o3,,,,d9a3218bafbb5f9bc5fc57b778dfdba84261436b12b740ac82887574bf727f77,faithful_definition_native_criterion
banking_license_application/preference/00/05,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,regulatory_documentation_signal,,callable,1.0,on_completion,True,,,create_banking_license_preferences.<locals>.regulatory_documentation_completeness,examples/end_to_end_examples/banking_license_application/preferences.py,102,0f0dbb8b4a6a052e7ee15c26b946256e0b799dee16d3cfe34c4547343929a672,faithful_definition_native_criterion
banking_license_application/preference/00/06,banking_license_application,preference,regulatory_compliance,0.35,weighted_average,compliance_framework_coverage_signal,,callable,1.0,on_completion,True,,,create_banking_license_preferences.<locals>.compliance_framework_coverage,examples/end_to_end_examples/banking_license_application/preferences.py,234,79c299d5d0ff1f87ca2fc3ee9c7aacfd5c79c8373646f1775acaa00be99e2321,faithful_definition_native_criterion
banking_license_application/preference/01/00,banking_license_application,preference,operational_readiness,0.25,weighted_average,it_infrastructure_completeness,,llm,10.0,on_completion,True,,o3,,,,199607cc250c4a5419c6806670b69f6469709a646cf2a3589d9b7149f0631d31,faithful_definition_native_criterion
banking_license_application/preference/01/01,banking_license_application,preference,operational_readiness,0.25,weighted_average,correspondent_banking_relationships,,llm,8.0,on_completion,True,,o3,,,,6629de15a92581bbdea6fcd6f773d5ca02bd934892195752b5426ae9940325d4,faithful_definition_native_criterion
banking_license_application/preference/01/02,banking_license_application,preference,operational_readiness,0.25,weighted_average,physical_office_and_facilities,,llm,6.0,on_completion,True,,o3,,,,1d30f6ddddd0c686295a1dd69295ee60c8f1ea6e079e5e42a51661f5828b6c64,faithful_definition_native_criterion
banking_license_application/preference/01/03,banking_license_application,preference,operational_readiness,0.25,weighted_average,staffing_and_human_resources,,llm,8.0,on_completion,True,,o3,,,,6afec2570fdfdcfa590374cd564661ff37fcbccbe8775268af8120c58ce84ed5,faithful_definition_native_criterion
banking_license_application/preference/01/04,banking_license_application,preference,operational_readiness,0.25,weighted_average,operational_procedures_quality,,llm,6.0,on_completion,True,,o3,,,,3692e495d629d4ef84284fbb37e67b0f8a65c37a6bf1847b095ec63c1f5c4ad5,faithful_definition_native_criterion
banking_license_application/preference/01/05,banking_license_application,preference,operational_readiness,0.25,weighted_average,operational_readiness_density_signal,,callable,1.0,on_completion,True,,,create_banking_license_preferences.<locals>.operational_readiness_density,examples/end_to_end_examples/banking_license_application/preferences.py,126,d36cf824fca57ffb24ae8c44dc336a96dbf14ce9935523e8b288afa5db19fa21,faithful_definition_native_criterion
banking_license_application/preference/01/06,banking_license_application,preference,operational_readiness,0.25,weighted_average,operational_artifacts_evidence,,llm,10.0,on_completion,True,,o3,,,,c820c1494d925151eddd22e4dda22c554c8bed54ea6b92a006723beca86459c2,faithful_definition_native_criterion
banking_license_application/preference/02/00,banking_license_application,preference,risk_management,0.15,weighted_average,comprehensive_risk_framework,,llm,10.0,on_completion,True,,o3,,,,e5e007a7970dd9db05baf9f05108637413d84d43c7e031cb42de3ff92e7f3747,faithful_definition_native_criterion
banking_license_application/preference/02/01,banking_license_application,preference,risk_management,0.15,weighted_average,regulatory_reporting_systems,,llm,8.0,on_completion,True,,o3,,,,7570f31562a0ab51a50b61bcd5d6e48da32d1465119909dc7a3240ab20a3659b,faithful_definition_native_criterion
banking_license_application/preference/02/02,banking_license_application,preference,risk_management,0.15,weighted_average,credit_underwriting_standards,,llm,8.0,on_completion,True,,o3,,,,141efda76469d30c1856e3a3863115c6776b5712c1f3ee70847800c4f36a82b5,faithful_definition_native_criterion
banking_license_application/preference/02/03,banking_license_application,preference,risk_management,0.15,weighted_average,liquidity_and_funding_management,,llm,8.0,on_completion,True,,o3,,,,b9515244b5b9445c8a05f392619f132a731fec38d163ccc99eb2011da84b49a8,faithful_definition_native_criterion
banking_license_application/preference/02/04,banking_license_application,preference,risk_management,0.15,weighted_average,operational_risk_controls,,llm,6.0,on_completion,True,,o3,,,,156789ae8b2f66648d9280a4aa87315e9b724b03b3ed91d5ade1974eca136dc7,faithful_definition_native_criterion
banking_license_application/preference/02/05,banking_license_application,preference,risk_management,0.15,weighted_average,risk_framework_artifacts_evidence,,llm,10.0,on_completion,True,,o3,,,,22a528db518ce7d075e1e00373b6f5df9e20f1466a3260890fe426e72eabebc1,faithful_definition_native_criterion
banking_license_application/preference/03/00,banking_license_application,preference,capital_structure,0.1,weighted_average,minimum_capital_compliance,,llm,10.0,on_completion,True,,o3,,,,15501c1f3ccab4d97c032987f806443bb9e43bcd736fce6d0c6736a29ca6d048,faithful_definition_native_criterion
banking_license_application/preference/03/01,banking_license_application,preference,capital_structure,0.1,weighted_average,ced_arrangements_quality,,llm,8.0,on_completion,True,,o3,,,,e02e46e067aba87b5fbaffcb0c3c1f37c203973ef2eebe8677ef7583f920789a,faithful_definition_native_criterion
banking_license_application/preference/03/02,banking_license_application,preference,capital_structure,0.1,weighted_average,funding_strategy_sustainability,,llm,6.0,on_completion,True,,o3,,,,03b69811552ff9c22ccb6f9789582406f51bcbc94b07637fd997eb8a58677476,faithful_definition_native_criterion
banking_license_application/preference/03/03,banking_license_application,preference,capital_structure,0.1,weighted_average,capital_adequacy_tracking_signal,,callable,1.0,on_completion,True,,,create_banking_license_preferences.<locals>.capital_adequacy_tracking,examples/end_to_end_examples/banking_license_application/preferences.py,217,c666e9a69fa94b81523263b73608c0bf978309be2c8cd755c0fdc65bb2eea6cf,faithful_definition_native_criterion
banking_license_application/preference/04/00,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,regulator_relationship_management,,llm,10.0,on_completion,True,,o3,,,,81765075e7623ad8d9e883f36496eb1e8d014ad179f5c905195342f9cefd685f,faithful_definition_native_criterion
banking_license_application/preference/04/01,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,project_governance_effectiveness,,llm,8.0,on_completion,True,,o3,,,,ddb959d2f14489cb0d9526d1ea510bf45268450cfde78db10318db23b8d336c5,faithful_definition_native_criterion
banking_license_application/preference/04/02,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,legal_counsel_coordination,,llm,6.0,on_completion,True,,o3,,,,3108c3eaa4878062523b3e10cf283105e3fae30b05dac1e422b0990ee6d8538d,faithful_definition_native_criterion
banking_license_application/preference/04/03,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,internal_stakeholder_alignment,,llm,6.0,on_completion,True,,o3,,,,9b833c3cba6c7c5eeae3fd2c1268fa39bac2659542fca49068984df63acde6f9,faithful_definition_native_criterion
banking_license_application/preference/04/04,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,stakeholder_coordination_signal,,callable,1.0,on_completion,True,,,create_banking_license_preferences.<locals>.stakeholder_coordination_effectiveness,examples/end_to_end_examples/banking_license_application/preferences.py,190,b068e9095b169d007f370b27c500ad5521afc4f0c9feb384ed5994e1916bfd76,faithful_definition_native_criterion
banking_license_application/preference/04/05,banking_license_application,preference,stakeholder_coordination,0.08,weighted_average,governance_and_liaison_artifacts_evidence,,llm,8.0,on_completion,True,,o3,,,,6327891ee42028a60a5b57e0691b3564e7d2cba18b865fe2148540a1207fdd0e,faithful_definition_native_criterion
banking_license_application/preference/05/00,banking_license_application,preference,market_entry_strategy,0.04,weighted_average,market_analysis_depth,,llm,8.0,on_completion,True,,o3,,,,0c29560cdca33dd116d6c26c353f749ca1773e569ed9d69a87eb118792a466db,faithful_definition_native_criterion
banking_license_application/preference/05/01,banking_license_application,preference,market_entry_strategy,0.04,weighted_average,business_plan_realism,,llm,8.0,on_completion,True,,o3,,,,76fa0a09af1f3af318820054333ba9256cfbcb6700a780eb3c7d9f52e1c224aa,faithful_definition_native_criterion
banking_license_application/preference/05/02,banking_license_application,preference,market_entry_strategy,0.04,weighted_average,product_strategy_alignment,,llm,6.0,on_completion,True,,o3,,,,966b5f37ec64d3997f528f11c15b14a499f42c6d70b2fa9379f84e8720768e0a,faithful_definition_native_criterion
banking_license_application/preference/05/03,banking_license_application,preference,market_entry_strategy,0.04,weighted_average,competitive_positioning,,llm,6.0,on_completion,True,,o3,,,,2779f1395f7771f782e59a8530b5fe0258f5f028765f3d35fba0be8dbe74184a,faithful_definition_native_criterion
banking_license_application/preference/06/00,banking_license_application,preference,speed,0.02,weighted_average,regulatory_milestone_adherence,,callable,1.0,each_timestep,False,,,create_banking_license_preferences.<locals>.regulatory_milestone_adherence,examples/end_to_end_examples/banking_license_application/preferences.py,157,46f9b0f6573f398cd249e84356010649b83dab4915ee9caa5140e596fb320ba0,faithful_definition_native_criterion
banking_license_application/preference/06/01,banking_license_application,preference,speed,0.02,weighted_average,deadline_adherence,,callable,5.0,each_timestep,False,,,create_banking_license_preferences.<locals>.<lambda>,examples/end_to_end_examples/banking_license_application/preferences.py,674,20d84320c6b85a9b16f77eee891dec9b8f2db7de883f8513a09c162e813ece31,faithful_definition_native_criterion
banking_license_application/preference/06/02,banking_license_application,preference,speed,0.02,weighted_average,throughput_progress,,callable,1.0,each_timestep,False,,,create_banking_license_preferences.<locals>.<lambda>,examples/end_to_end_examples/banking_license_application/preferences.py,680,cdcfc467310fdc6c3e5e15208a39a01b0bcfda9fb112f83cbfa5bab67198332f,faithful_definition_native_criterion
banking_license_application/preference/06/03,banking_license_application,preference,speed,0.02,weighted_average,speed_efficiency,,callable,1.0,on_completion,True,,,speed_rubric,examples/end_to_end_examples/standard_rules.py,23,f8dc04ea2c59d98f69f3ede4922ced52650272b646dcf2d662c5218bb306e3d1,faithful_definition_native_criterion
banking_license_application/preference/06/04,banking_license_application,preference,speed,0.02,weighted_average,critical_path_management,,llm,8.0,on_completion,True,,o3,,,,d1bfa311c1af695cf7e9052d68f0c060ef82d2825b6741382b05f3b335ff12c5,faithful_definition_native_criterion
banking_license_application/preference/06/05,banking_license_application,preference,speed,0.02,weighted_average,regulatory_timeline_optimization,,llm,6.0,on_completion,True,,o3,,,,bfdf44bfc669201ffb676d03ec43f83516311f2d5fa0f4d1a8dbd0138baa07e8,faithful_definition_native_criterion
banking_license_application/preference/06/06,banking_license_application,preference,speed,0.02,weighted_average,milestone_tracking_quality,,llm,6.0,on_completion,True,,o3,,,,1afd2174722bd94b809a6d272c15c4d27fba8ff329e14166c64704bc0a8adc0e,faithful_definition_native_criterion
banking_license_application/preference/06/07,banking_license_application,preference,speed,0.02,weighted_average,schedule_and_timestamp_evidence,,llm,6.0,on_completion,True,,o3,,,,954c5f15cd890d2216e963dcdd930edac000c923c68c445d62fa7d3816734f93,faithful_definition_native_criterion
banking_license_application/preference/07/00,banking_license_application,preference,cost,0.01,weighted_average,cost_efficiency,,callable,1.0,on_completion,True,,,cost_rubric,examples/end_to_end_examples/standard_rules.py,43,2ea8cda316af48b11314e97e687490d78c3530f7a763eab3ec63c6ed35ca0a3d,faithful_definition_native_criterion
